canonical_model_id,report_status,daily_series_status,benchmark_status,validation_status,limitations
v5f_spike_mr_prebacktest_to_backtest_jq_sim,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5f_spike_mr_signal_quality_filter_spec,diagnostic_only_no_nav_claim,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5f_spike_mr_sleeve_threshold_effectiveness_audit,diagnostic_only_no_nav_claim,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5f_structural_rough_screen,report_complete_validation_not_independent,daily_nav_unavailable,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,companion_reporting_only;no_model_status_change;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5f_v57f_qv_mr_combination,report_complete_validation_not_independent,daily_nav_unavailable,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,companion_reporting_only;no_model_status_change;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5f_value_momentum_reversion_balance_test,report_complete_validation_not_independent,daily_nav_unavailable,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,companion_reporting_only;no_model_status_change;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5g_01_state_gated_internal_subsleeve_limited_engineering,report_complete_validation_not_independent,daily_nav_unavailable,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,companion_reporting_only;no_model_status_change;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5g_01_state_gated_internal_subsleeve_quant_spec,diagnostic_only_no_nav_claim,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5g_02_quality_guarded_momentum_factor_validation,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5g_03_erc_state_budget_conflict_review,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5g_04_cash_proxy_policy_data_gate,diagnostic_only_no_nav_claim,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5g_04_exit_policy_spec,diagnostic_only_no_nav_claim,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5g_05_short_window_reversion_independent_validation_gate,diagnostic_only_no_nav_claim,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5g_cross_line_model_research_startup,diagnostic_only_no_nav_claim,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5g_next_queue_execution,execution_only_no_strategy_nav,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5g_vs_midterm_model_comparison,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5h_1min_research_line_governance,execution_only_no_strategy_nav,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5h_1min_volume_amount_timing_test,execution_only_no_strategy_nav,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5h_buy_execution_backtest,report_complete_validation_not_independent,daily_nav_unavailable,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,companion_reporting_only;no_model_status_change;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5h_buy_execution_queue_123,execution_only_no_strategy_nav,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5h_buy_execution_spec_v1,execution_only_no_strategy_nav,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5h_buy_execution_spec_v1_forward_observation,execution_only_no_strategy_nav,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5h_buy_execution_spec_v1_jq_broker_paper_mapping,execution_only_no_strategy_nav,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5h_buy_execution_timing_overlay,execution_only_no_strategy_nav,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5h_combined_buy_execution_overlay_v1_observation,execution_only_no_strategy_nav,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5h_market_cap_pit_segmentation_gate,report_complete_validation_not_independent,daily_nav_unavailable,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,companion_reporting_only;no_model_status_change;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5h_market_cap_pit_source_repair,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5h_pre2021_total_market_cap_source_repair,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5h_quiet_or_active_independent_validation,report_complete_validation_not_independent,daily_nav_unavailable,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,companion_reporting_only;no_model_status_change;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5h_segmented_1min_execution_diagnostic,report_complete_validation_not_independent,daily_nav_unavailable,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,companion_reporting_only;no_model_status_change;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5h_size_liquidity_interaction_independent_validation,report_complete_validation_not_independent,daily_nav_unavailable,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,companion_reporting_only;no_model_status_change;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5i_sell_execution_closeout,archived_or_superseded,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5i_sell_execution_evaluation,execution_only_no_strategy_nav,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5i_sell_execution_provenance,execution_only_no_strategy_nav,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5i_technical_exploration_hour_packet,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5i_technical_sell_execution_quant_spec,execution_only_no_strategy_nav,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_1min_technical_pattern_diagnostic,execution_only_no_strategy_nav,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_5day_1min_family_execution_validation,execution_only_no_strategy_nav,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_5day_1min_sell_formal_backtest,report_complete_validation_not_independent,daily_nav_unavailable,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,companion_reporting_only;no_model_status_change;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_bank_2011_2012_regulatory_pdf_repair,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_cross_period_technical_validation_gate,diagnostic_only_no_nav_claim,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_family_sell_execution_formal_backtest,report_complete_validation_not_independent,daily_nav_unavailable,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,companion_reporting_only;no_model_status_change;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_family_specific_sell_timing_diagnostic,diagnostic_only_no_nav_claim,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_frozen_buy_timing_full_pit_validation,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_frozen_sell_timing_full_pit_validation,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_frozen_v5f_exact_target_validation,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_infra_cashflow_parser_failure_diagnostic,diagnostic_only_no_nav_claim,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_local_adjust_factor_corporate_action,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_material_action_original_notice_extract,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_material_action_unclassified_notice_fallback,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_material_corporate_action_notice_repair,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_missing_1min_source_repair,execution_only_no_strategy_nav,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_momentum_cash_neutral_engineering,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_momentum_daily_price_volume_sell,report_complete_validation_not_independent,daily_nav_unavailable,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,companion_reporting_only;no_model_status_change;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_momentum_overlay_cash_neutral_execution_spec,execution_only_no_strategy_nav,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_momentum_overlay_partial_buy_skip,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_overlay_only_sell_formal_backtest,report_complete_validation_not_independent,daily_nav_unavailable,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,companion_reporting_only;no_model_status_change;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_overlay_only_sell_validation,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_pit_availability_boundary_closeout,archived_or_superseded,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_pit_disclosure_trust_audit,diagnostic_only_no_nav_claim,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_pit_dividend_corporate_action_ledger,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_pit_pool_1min_pairing,execution_only_no_strategy_nav,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_pre2019_pit_rebuild_data_gate,diagnostic_only_no_nav_claim,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_pre2021_infra_original_cashflow_panel,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_pre2021_pit_repair_continuation_queue,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_pre2021_target_reconstruction_readiness,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_repaired_multisleeve_pit_pool,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_statement_visible_date_factor_panel,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_technical_existing_model_validation,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_v4_bank_indicator_pit_reuse_gate,diagnostic_only_no_nav_claim,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5j_v5e_profit_lock_sell_timing_proxy,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5k_active_model_registry,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5k_experiment_catalog,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5k_historical_platform_contract_archive,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5k_reproducibility_provenance,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5k_strategy_development_workflow_audit,diagnostic_only_no_nav_claim,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5k_workflow_activation_repair,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5k_workflow_repair_closeout,archived_or_superseded,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5l_candidate_hardening_closeout,archived_or_superseded,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5l_cash_constrained_nav_validation,report_complete_validation_not_independent,daily_nav_unavailable,benchmark_coverage_insufficient,validation_not_independent_or_overlapping,companion_reporting_only;no_model_status_change;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5l_primary_candidate_risk_observation,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5l_qmt_execution_evidence_and_forward_readiness,execution_only_no_strategy_nav,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5m_forward_paper_cycle_readiness,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5m_p0_closure,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5m_qmt_historical_contract_recovery,execution_only_no_strategy_nav,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5m_strict_cash_state_nav_repair,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
v5m_workflow_test_isolation_repair,performance_data_unavailable,daily_nav_unavailable,benchmark_coverage_insufficient,daily_nav_unavailable,companion_reporting_only;no_model_status_change;daily_nav_or_returns_unavailable;eligible_benchmark_unavailable;comparison_does_not_repair_cash_or_order_contract
