trade_date,sleeve_id,previous_sleeve_value,end_sleeve_value,buy_value,sell_value,commission,dividend_cash,stock_action_value,pnl,contribution_return,local_return
2024-01-30,highway_infrastructure,739263.0,730524.0,0.0,0.0,0.0,0.0,0.0,-8739.0,-0.00299214328243135,-0.011821232768311143
2024-01-30,port_rail_infrastructure,701839.0,689235.0,0.0,0.0,0.0,0.0,0.0,-12604.0,-0.0043154793376547354,-0.017958534649684613
2024-01-31,bank,745844.0,746299.0,0.0,0.0,0.0,0.0,0.0,455.0,0.0001580035625760692,0.0006100471412252428
2024-01-31,utilities_electricity,691458.0,680537.0,0.0,0.0,0.0,0.0,0.0,-10921.0,-0.003792432762402751,-0.015794162479861394
2024-01-31,highway_infrastructure,730524.0,720391.0,0.0,0.0,0.0,0.0,0.0,-10133.0,-0.0035187914276556247,-0.013870865296691142
2024-01-31,port_rail_infrastructure,689235.0,681062.0,0.0,0.0,0.0,0.0,0.0,-8173.0,-0.002838160696558711,-0.011858074531908566
2024-02-01,bank,746299.0,741781.0,0.0,0.0,0.0,0.0,0.0,-4518.0,-0.0015847572007929459,-0.00605387384948928
2024-02-01,utilities_electricity,680537.0,667284.0,0.0,0.0,0.0,0.0,0.0,-13253.0,-0.004648691275367178,-0.019474326891851582
2024-02-01,highway_infrastructure,720391.0,712673.0,0.0,0.0,0.0,0.0,0.0,-7718.0,-0.002707205860053111,-0.010713626350134857
2024-02-01,port_rail_infrastructure,681062.0,675231.0,0.0,0.0,0.0,0.0,0.0,-5831.0,-0.0020453119162956324,-0.008561628750392769
2024-02-02,bank,741781.0,738114.0,0.0,0.0,0.0,0.0,0.0,-3667.0,-0.0013005437401097024,-0.004943507585122833
2024-02-02,utilities_electricity,667284.0,653669.0,0.0,0.0,0.0,0.0,0.0,-13615.0,-0.004828716395307772,-0.020403606260602683
2024-02-02,highway_infrastructure,712673.0,711138.0,0.0,0.0,0.0,0.0,0.0,-1535.0,-0.0005444054107085883,-0.0021538629918630282
2024-02-02,port_rail_infrastructure,675231.0,667577.0,0.0,0.0,0.0,0.0,0.0,-7654.0,-0.0027145791619306416,-0.01133538004031213
2024-02-05,bank,738114.0,737292.0,0.0,0.0,0.0,0.0,0.0,-822.0,-0.0002942946677528794,-0.0011136491111129175
2024-02-05,utilities_electricity,653669.0,629593.0,0.0,0.0,0.0,0.0,0.0,-24076.0,-0.008619754769851976,-0.03683209697874612
2024-02-05,highway_infrastructure,711138.0,704762.0,0.0,0.0,0.0,0.0,0.0,-6376.0,-0.0022827527999907046,-0.008965910976491201
2024-02-05,port_rail_infrastructure,667577.0,650399.0,0.0,0.0,0.0,0.0,0.0,-17178.0,-0.006150114115156888,-0.025731863140881127
2024-02-06,bank,737292.0,750820.0,0.0,0.0,0.0,0.0,0.0,13528.0,0.00492883124641525,0.018348225669070056
2024-02-06,utilities_electricity,629593.0,645669.0,0.0,0.0,0.0,0.0,0.0,16076.0,0.005857177048889086,0.025533956063679236
2024-02-06,highway_infrastructure,704762.0,716725.0,0.0,0.0,0.0,0.0,0.0,11963.0,0.004358634550625786,0.016974524733172333
2024-02-06,port_rail_infrastructure,650399.0,668461.0,0.0,0.0,0.0,0.0,0.0,18062.0,0.006580762120989965,0.027770645403821348
2024-02-07,bank,750820.0,746620.0,0.0,0.0,0.0,0.0,0.0,-4200.0,-0.001497702148061617,-0.005593884020137983
2024-02-07,utilities_electricity,645669.0,654314.0,0.0,0.0,0.0,0.0,0.0,8645.0,0.003082770254760162,0.01338921335854749
2024-02-07,highway_infrastructure,716725.0,712888.0,0.0,0.0,0.0,0.0,0.0,-3837.0,-0.0013682578909791489,-0.005353517736928389
2024-02-07,port_rail_infrastructure,668461.0,679421.0,0.0,0.0,0.0,0.0,0.0,10960.0,0.003908289414941744,0.016395870514510195
2024-02-08,bank,746620.0,743726.0,0.0,0.0,0.0,0.0,0.0,-2894.0,-0.0010277485340660735,-0.0038761351155875813
2024-02-08,utilities_electricity,654314.0,666370.0,0.0,0.0,0.0,0.0,0.0,12056.0,0.00428145692007622,0.018425404316581948
2024-02-08,highway_infrastructure,712888.0,724659.0,0.0,0.0,0.0,0.0,0.0,11771.0,0.004180244642187888,0.016511710114351763
2024-02-08,port_rail_infrastructure,679421.0,683985.0,0.0,0.0,0.0,0.0,0.0,4564.0,0.0016208169694117342,0.006717484446315318
2024-02-19,bank,743726.0,757114.0,0.0,0.0,0.0,0.0,0.0,13388.0,0.004711826638672525,0.01800125314968147
2024-02-19,utilities_electricity,666370.0,680401.0,0.0,0.0,0.0,0.0,0.0,14031.0,0.004938126648283104,0.02105586986208863
2024-02-19,highway_infrastructure,724659.0,747895.0,0.0,0.0,0.0,0.0,0.0,23236.0,0.008177771420391007,0.032064736655447595
2024-02-19,port_rail_infrastructure,683985.0,690084.0,0.0,0.0,0.0,0.0,0.0,6099.0,0.0021465066230403145,0.008916862211890612
2024-02-20,bank,757114.0,762920.0,0.0,0.0,0.0,0.0,0.0,5806.0,0.002003371222771313,0.007668594161513325
2024-02-20,utilities_electricity,680401.0,680374.0,0.0,0.0,0.0,0.0,0.0,-27.0,-9.316400794837315e-06,-3.968248136025667e-05
2024-02-20,highway_infrastructure,747895.0,756079.0,0.0,0.0,0.0,0.0,0.0,8184.0,0.002823904596479577,0.01094271254654731
2024-02-20,port_rail_infrastructure,690084.0,693973.0,0.0,0.0,0.0,0.0,0.0,3889.0,0.0013419067663378635,0.00563554581761061
2024-02-21,bank,762920.0,773888.0,0.0,0.0,0.0,0.0,0.0,10968.0,0.003761359562414324,0.014376343522256594
2024-02-21,utilities_electricity,680374.0,687392.0,0.0,0.0,0.0,0.0,0.0,7018.0,0.002406748852026233,0.010314915032026504
2024-02-21,highway_infrastructure,756079.0,752419.0,0.0,0.0,0.0,0.0,0.0,-3660.0,-0.0012551582784861804,-0.004840763994238697
2024-02-21,port_rail_infrastructure,693973.0,694416.0,0.0,0.0,0.0,0.0,0.0,443.0,0.00015192216321567703,0.0006383533653326571
2024-02-22,bank,773888.0,777059.0,0.0,0.0,0.0,0.0,0.0,3171.0,0.0010819808073151342,0.004097492143565994
2024-02-22,utilities_electricity,687392.0,700321.0,0.0,0.0,0.0,0.0,0.0,12929.0,0.0044115199803776,0.018808772869047065
2024-02-22,highway_infrastructure,752419.0,755366.0,0.0,0.0,0.0,0.0,0.0,2947.0,0.001005549492008105,0.003916700668111783
2024-02-22,port_rail_infrastructure,694416.0,696481.0,0.0,0.0,0.0,0.0,0.0,2065.0,0.0007046011879866768,0.0029737218036450775
2024-02-23,bank,777059.0,781396.0,0.0,0.0,0.0,0.0,0.0,4337.0,0.0014692491416508939,0.005581300776388923
2024-02-23,utilities_electricity,700321.0,702912.0,0.0,0.0,0.0,0.0,0.0,2591.0,0.0008777552515604025,0.003699731980049149
2024-02-23,highway_infrastructure,755366.0,762636.0,0.0,0.0,0.0,0.0,0.0,7270.0,0.0024628640211671656,0.009624473434070371
2024-02-23,port_rail_infrastructure,696481.0,697283.0,0.0,0.0,0.0,0.0,0.0,802.0,0.00027169421526493354,0.0011515030560776244
2024-02-26,bank,781396.0,762077.0,0.0,0.0,0.0,0.0,0.0,-19319.0,-0.006511624667569731,-0.024723699635012208
2024-02-26,utilities_electricity,702912.0,691240.0,0.0,0.0,0.0,0.0,0.0,-11672.0,-0.003934141680204664,-0.016605208048802694
2024-02-26,highway_infrastructure,762636.0,741114.0,0.0,0.0,0.0,0.0,0.0,-21522.0,-0.007254163574482931,-0.02822054033641213
2024-02-26,port_rail_infrastructure,697283.0,690765.0,0.0,0.0,0.0,0.0,0.0,-6518.0,-0.0021969444372493146,-0.009347711044152805
2024-02-27,bank,762077.0,762381.0,0.0,0.0,0.0,0.0,0.0,304.0,0.00010454578468384753,0.0003989098214484888
2024-02-27,utilities_electricity,691240.0,697199.0,0.0,0.0,0.0,0.0,0.0,5959.0,0.0020493037201679194,0.00862073954053585
2024-02-27,highway_infrastructure,741114.0,744748.0,0.0,0.0,0.0,0.0,0.0,3634.0,0.0012497348077009933,0.004903429162045245
2024-02-27,port_rail_infrastructure,690765.0,695791.0,0.0,0.0,0.0,0.0,0.0,5026.0,0.0017284444533586108,0.007275991111304134
2024-02-28,bank,762381.0,759237.0,0.0,0.0,0.0,0.0,0.0,-3144.0,-0.0010757029714268526,-0.0041239222908230925
2024-02-28,utilities_electricity,697199.0,686290.0,0.0,0.0,0.0,0.0,0.0,-10909.0,-0.0037324566524476895,-0.015646895649592155
2024-02-28,highway_infrastructure,744748.0,741881.0,0.0,0.0,0.0,0.0,0.0,-2867.0,-0.000980928886476077,-0.0038496243024486133
2024-02-28,port_rail_infrastructure,695791.0,688212.0,0.0,0.0,0.0,0.0,0.0,-7579.0,-0.0025931147647723016,-0.01089263873778189
2024-02-29,bank,759237.0,766566.0,0.0,0.0,0.0,0.0,0.0,7329.0,0.002528775295583585,0.009653112269291407
2024-02-29,utilities_electricity,686290.0,695608.0,0.0,0.0,0.0,0.0,0.0,9318.0,0.0032150536504636164,0.01357735068265602
2024-02-29,highway_infrastructure,741881.0,745905.0,0.0,0.0,0.0,0.0,0.0,4024.0,0.0013884284062530147,0.00542405048788148
2024-02-29,port_rail_infrastructure,688212.0,695095.0,0.0,0.0,0.0,0.0,0.0,6883.0,0.002374888846978007,0.010001278675756889
2024-03-01,bank,766566.0,765997.0,0.0,0.0,0.0,0.0,0.0,-569.0,-0.00019447706300976996,-0.0007422713765024799
2024-03-01,utilities_electricity,695608.0,695279.0,0.0,0.0,0.0,0.0,0.0,-329.0,-0.00011244807333956822,-0.00047296753343837336
2024-03-01,highway_infrastructure,745905.0,743305.0,0.0,0.0,0.0,0.0,0.0,-2600.0,-0.0008886473880938522,-0.0034856985809184815
2024-03-01,port_rail_infrastructure,695095.0,693238.0,0.0,0.0,0.0,0.0,0.0,-1857.0,-0.000634699307573186,-0.0026715772664168205
2024-03-04,bank,765997.0,762261.0,0.0,0.0,0.0,0.0,0.0,-3736.0,-0.0012792593315197986,-0.004877303697011868
2024-03-04,utilities_electricity,695279.0,710102.0,0.0,0.0,0.0,0.0,0.0,14823.0,0.005075605211755346,0.021319499078787076
2024-03-04,highway_infrastructure,743305.0,746176.0,0.0,0.0,0.0,0.0,0.0,2871.0,0.0009830710762294811,0.0038624790631033024
2024-03-04,port_rail_infrastructure,693238.0,689134.0,0.0,0.0,0.0,0.0,0.0,-4104.0,-0.0014052677453311707,-0.005920044775387385
2024-03-05,bank,762261.0,773743.0,0.0,0.0,0.0,0.0,0.0,11482.0,0.003918378283587503,0.015063082067690725
2024-03-05,utilities_electricity,710102.0,708669.0,0.0,0.0,0.0,0.0,0.0,-1433.0,-0.0004890294443808475,-0.0020180199464302313
2024-03-05,highway_infrastructure,746176.0,751087.0,0.0,0.0,0.0,0.0,0.0,4911.0,0.0016759411035271055,0.006581557166137748
2024-03-05,port_rail_infrastructure,689134.0,687838.0,0.0,0.0,0.0,0.0,0.0,-1296.0,-0.00044227645493201563,-0.0018806211854298293
2024-03-06,bank,773743.0,768609.0,0.0,0.0,0.0,0.0,0.0,-5134.0,-0.0017439108052861498,-0.006635278122063786
2024-03-06,utilities_electricity,708669.0,717122.0,0.0,0.0,0.0,0.0,0.0,8453.0,0.002871304642984773,0.011927994592680081
2024-03-06,highway_infrastructure,751087.0,751656.0,0.0,0.0,0.0,0.0,0.0,569.0,0.00019327722014176457,0.0007575686971016673
2024-03-06,port_rail_infrastructure,687838.0,688454.0,0.0,0.0,0.0,0.0,0.0,616.0,0.00020924212233273633,0.0008955597102806184
2024-03-07,bank,768609.0,773081.0,0.0,0.0,0.0,0.0,0.0,4472.0,0.001516723005016416,0.0058183029342617635
2024-03-07,utilities_electricity,717122.0,717457.0,0.0,0.0,0.0,0.0,0.0,335.0,0.00011361856142229413,0.00046714506039418675
2024-03-07,highway_infrastructure,751656.0,754901.0,0.0,0.0,0.0,0.0,0.0,3245.0,0.0011005738263144612,0.004317134433836755
2024-03-07,port_rail_infrastructure,688454.0,688162.0,0.0,0.0,0.0,0.0,0.0,-292.0,-9.903468637405937e-05,-0.0004241387224128264
2024-03-08,bank,773081.0,778102.0,0.0,0.0,0.0,0.0,0.0,5021.0,0.0016984516596413137,0.006494791619506882
2024-03-08,utilities_electricity,717457.0,728913.0,0.0,0.0,0.0,0.0,0.0,11456.0,0.003875216533131028,0.015967507460377416
2024-03-08,highway_infrastructure,754901.0,760553.0,0.0,0.0,0.0,0.0,0.0,5652.0,0.0019118997769951615,0.007487074464068799
2024-03-08,port_rail_infrastructure,688162.0,694545.0,0.0,0.0,0.0,0.0,0.0,6383.0,0.0021591748543099993,0.009275432238339229
2024-03-11,bank,778102.0,774798.0,0.0,0.0,0.0,0.0,0.0,-3304.0,-0.0011069663513375554,-0.004246229928723998
2024-03-11,utilities_electricity,728913.0,729118.0,0.0,0.0,0.0,0.0,0.0,205.0,6.868283959570183e-05,0.00028124069676353693
2024-03-11,highway_infrastructure,760553.0,756245.0,0.0,0.0,0.0,0.0,0.0,-4308.0,-0.0014433447462355291,-0.005664299529421355
2024-03-11,port_rail_infrastructure,694545.0,696153.0,0.0,0.0,0.0,0.0,0.0,1608.0,0.0005387414930238465,0.0023151847612465715
2024-03-12,bank,774798.0,760928.0,0.0,0.0,0.0,0.0,0.0,-13870.0,-0.004656026547929852,-0.017901440117295088
2024-03-12,utilities_electricity,729118.0,714269.0,0.0,0.0,0.0,0.0,0.0,-14849.0,-0.004984667498933696,-0.02036570212229022
2024-03-12,highway_infrastructure,756245.0,742900.0,0.0,0.0,0.0,0.0,0.0,-13345.0,-0.004479789061436473,-0.017646397662133304
2024-03-12,port_rail_infrastructure,696153.0,692669.0,0.0,0.0,0.0,0.0,0.0,-3484.0,-0.001169545529415112,-0.005004646966974214
2024-03-13,bank,760928.0,756121.0,0.0,0.0,0.0,0.0,0.0,-4807.0,-0.0016387200722117444,-0.006317286260986585
2024-03-13,utilities_electricity,714269.0,719354.0,0.0,0.0,0.0,0.0,0.0,5085.0,0.001733491068690809,0.007119166588498171
2024-03-13,highway_infrastructure,742900.0,743638.0,0.0,0.0,0.0,0.0,0.0,738.0,0.0002515863143940643,0.00099340422667923
2024-03-13,port_rail_infrastructure,692669.0,689120.0,0.0,0.0,0.0,0.0,0.0,-3549.0,-0.001209864268000724,-0.00512365935244684
2024-03-14,bank,756121.0,759622.0,0.0,0.0,0.0,0.0,0.0,3501.0,0.0011945324175322125,0.00463021130215931
2024-03-14,utilities_electricity,719354.0,720249.0,0.0,0.0,0.0,0.0,0.0,895.0,0.00030537175483899743,0.0012441718541913995
2024-03-14,highway_infrastructure,743638.0,751614.0,0.0,0.0,0.0,0.0,0.0,7976.0,0.0027213911917271997,0.010725648769966033
2024-03-14,port_rail_infrastructure,689120.0,695130.0,0.0,0.0,0.0,0.0,0.0,6010.0,0.002050596923555726,0.0087212677037381
2024-03-15,bank,759622.0,768564.0,0.0,0.0,0.0,0.0,0.0,8942.0,0.0030319717681096606,0.011771644317831764
2024-03-15,utilities_electricity,720249.0,731642.0,0.0,0.0,0.0,0.0,0.0,11393.0,0.003863034483792593,0.015818140670795795
2024-03-15,highway_infrastructure,751614.0,753259.0,0.0,0.0,0.0,0.0,0.0,1645.0,0.000557771590085036,0.002188623415742655
2024-03-15,port_rail_infrastructure,695130.0,698151.0,0.0,0.0,0.0,0.0,0.0,3021.0,0.0010243331146789628,0.004345949678477407
2024-03-18,bank,768564.0,767262.0,0.0,0.0,0.0,0.0,0.0,-1302.0,-0.0004377593452698161,-0.0016940684185051602
2024-03-18,utilities_electricity,731642.0,738296.0,0.0,0.0,0.0,0.0,0.0,6654.0,0.002237212506471088,0.009094611845684091
2024-03-18,highway_infrastructure,753259.0,761679.0,0.0,0.0,0.0,0.0,0.0,8420.0,0.002830978254356261,0.011178094121676608
2024-03-18,port_rail_infrastructure,698151.0,706990.0,0.0,0.0,0.0,0.0,0.0,8839.0,0.0029718547256834906,0.01266058488779648
2024-03-19,bank,767262.0,763203.0,0.0,0.0,0.0,0.0,0.0,-4059.0,-0.0013544230903003143,-0.005290239839846102
2024-03-19,utilities_electricity,738296.0,739588.0,0.0,0.0,0.0,0.0,0.0,1292.0,0.0004311196434264612,0.0017499756195347123
2024-03-19,highway_infrastructure,761679.0,753669.0,0.0,0.0,0.0,0.0,0.0,-8010.0,-0.002672808315670243,-0.010516241093689073
2024-03-19,port_rail_infrastructure,706990.0,700003.0,0.0,0.0,0.0,0.0,0.0,-6987.0,-0.0023314496506352048,-0.009882742330160257
2024-03-20,bank,763203.0,769009.0,0.0,0.0,0.0,0.0,0.0,5806.0,0.0019489212744867224,0.007607412444657582
2024-03-20,utilities_electricity,739588.0,752027.0,0.0,0.0,0.0,0.0,0.0,12439.0,0.004175444666438226,0.016818823453057647
2024-03-20,highway_infrastructure,753669.0,761790.0,0.0,0.0,0.0,0.0,0.0,8121.0,0.0027260057991916418,0.010775287294555036
2024-03-20,port_rail_infrastructure,700003.0,702155.0,0.0,0.0,0.0,0.0,0.0,2152.0,0.0007223697179978344,0.0030742725388319763
2024-03-21,bank,769009.0,779364.0,0.0,0.0,0.0,0.0,0.0,10355.0,0.0034429423603030375,0.01346538206965068
2024-03-21,utilities_electricity,752027.0,746667.0,0.0,0.0,0.0,0.0,0.0,-5360.0,-0.0017821507533775259,-0.007127403670346942
2024-03-21,highway_infrastructure,761790.0,756320.0,0.0,0.0,0.0,0.0,0.0,-5470.0,-0.0018187247427192286,-0.007180456556268788
2024-03-21,port_rail_infrastructure,702155.0,704200.0,0.0,0.0,0.0,0.0,0.0,2045.0,0.0006799437109434776,0.002912462348057053
2024-03-22,bank,779364.0,779522.0,0.0,0.0,0.0,0.0,0.0,158.0,5.250613956705904e-05,0.0002027294050020273
2024-03-22,utilities_electricity,746667.0,738189.0,0.0,0.0,0.0,0.0,0.0,-8478.0,-0.0028173864003134593,-0.011354459216759278
2024-03-22,highway_infrastructure,756320.0,749946.0,0.0,0.0,0.0,0.0,0.0,-6374.0,-0.002118190718990091,-0.008427649672096468
2024-03-22,port_rail_infrastructure,704200.0,695814.0,0.0,0.0,0.0,0.0,0.0,-8386.0,-0.0027868132051225136,-0.011908548707753479
2024-03-25,bank,779522.0,783309.0,0.0,0.0,0.0,0.0,0.0,3787.0,0.0012682128082754846,0.004858105351741195
2024-03-25,utilities_electricity,738189.0,734258.0,0.0,0.0,0.0,0.0,0.0,-3931.0,-0.0013164363742621944,-0.005325194496260443
2024-03-25,highway_infrastructure,749946.0,756900.0,0.0,0.0,0.0,0.0,0.0,6954.0,0.002328796374108191,0.00927266763206951
2024-03-25,port_rail_infrastructure,695814.0,692758.0,0.0,0.0,0.0,0.0,0.0,-3056.0,-0.0010234112337179511,-0.00439197831604423
2024-03-26,bank,783309.0,793167.0,0.0,0.0,0.0,0.0,0.0,9858.0,0.0032971598921191342,0.012585071791591823
2024-03-26,utilities_electricity,734258.0,738672.0,0.0,0.0,0.0,0.0,0.0,4414.0,0.0014763302661608703,0.00601151094029619
2024-03-26,highway_infrastructure,756900.0,761778.0,0.0,0.0,0.0,0.0,0.0,4878.0,0.0016315222107686283,0.006444708680142687
2024-03-26,port_rail_infrastructure,692758.0,696895.0,0.0,0.0,0.0,0.0,0.0,4137.0,0.0013836833509532217,0.005971782354011069
2024-03-27,bank,793167.0,793628.0,0.0,0.0,0.0,0.0,0.0,461.0,0.000152996902097632,0.0005812142966109281
2024-03-27,utilities_electricity,738672.0,728101.0,0.0,0.0,0.0,0.0,0.0,-10571.0,-0.0035083085728287804,-0.014310817250416965
2024-03-27,highway_infrastructure,761778.0,755080.0,0.0,0.0,0.0,0.0,0.0,-6698.0,-0.0022229354669196077,-0.00879258786680634
2024-03-27,port_rail_infrastructure,696895.0,691145.0,0.0,0.0,0.0,0.0,0.0,-5750.0,-0.0019083127701982297,-0.008250884279554309
2024-03-28,bank,793628.0,782940.0,0.0,0.0,0.0,0.0,0.0,-10688.0,-0.003573894766469816,-0.01346726677990192
2024-03-28,utilities_electricity,728101.0,729471.0,0.0,0.0,0.0,0.0,0.0,1370.0,0.0004581058972739192,0.0018816070847313766
2024-03-28,highway_infrastructure,755080.0,759713.0,0.0,0.0,0.0,0.0,0.0,4633.0,0.0015492004540657428,0.006135773692853738
2024-03-28,port_rail_infrastructure,691145.0,696466.0,0.0,0.0,0.0,0.0,0.0,5321.0,0.0017792565543025723,0.0076988186270608916
2024-03-29,bank,782940.0,788480.0,0.0,0.0,0.0,0.0,0.0,5540.0,0.0018520927399764892,0.0070758934273379825
2024-03-29,utilities_electricity,729471.0,739807.0,0.0,0.0,0.0,0.0,0.0,10336.0,0.003455456779855053,0.014169171906765313
2024-03-29,highway_infrastructure,759713.0,772953.0,0.0,0.0,0.0,0.0,0.0,13240.0,0.00442630106088244,0.017427633856469484
2024-03-29,port_rail_infrastructure,696466.0,709639.0,0.0,0.0,0.0,0.0,0.0,13173.0,0.004403902105362869,0.018914060413573672
2024-04-01,bank,788480.0,761513.0,217238.0,254365.0,157.2905,0.0,0.0,10002.7095,0.0032974154655800985,0.012686066228693183
2024-04-01,utilities_electricity,739807.0,745508.0,456791.0,446485.0,275.2393,0.0,0.0,-4880.2393,-0.0016087817549386787,-0.0065966384475951165
2024-04-01,highway_infrastructure,772953.0,741986.0,18996.0,38765.0,35.0,0.0,0.0,-11233.0,-0.0037029834691151673,-0.014532578306831075
2024-04-01,port_rail_infrastructure,709639.0,757545.0,447182.0,402408.0,265.0194,0.0,0.0,2866.9806,0.0009451065403786953,0.0040400550138873425
2024-04-02,bank,761513.0,764522.0,0.0,0.0,0.0,0.0,0.0,3009.0,0.0009929852946986872,0.003951344231812195
2024-04-02,utilities_electricity,745508.0,752244.0,0.0,0.0,0.0,0.0,0.0,6736.0,0.002222914238979846,0.009035449653122434
2024-04-02,highway_infrastructure,741986.0,748983.0,0.0,0.0,0.0,0.0,0.0,6997.0,0.0023090455656386553,0.009430097063826002
2024-04-02,port_rail_infrastructure,757545.0,764227.0,0.0,0.0,0.0,0.0,0.0,6682.0,0.002205093964498713,0.008820598116283522
2024-04-03,bank,764522.0,764631.0,0.0,0.0,0.0,0.0,0.0,109.0,3.569463313673435e-05,0.00014257274480001882
2024-04-03,utilities_electricity,752244.0,751872.0,0.0,0.0,0.0,0.0,0.0,-372.0,-0.0001218202158427998,-0.0004945203949782252
2024-04-03,highway_infrastructure,748983.0,751564.0,0.0,0.0,0.0,0.0,0.0,2581.0,0.0008452096158340492,0.0034460061176288382
2024-04-03,port_rail_infrastructure,764227.0,770843.0,0.0,0.0,0.0,0.0,0.0,6616.0,0.0021665659892902245,0.008657113658638076
2024-04-08,bank,764631.0,769460.0,0.0,0.0,0.0,0.0,0.0,4829.0,0.0015767574495991147,0.006315464583570376
2024-04-08,utilities_electricity,751872.0,761488.0,0.0,0.0,0.0,0.0,0.0,9616.0,0.0031398011255632814,0.012789410963568266
2024-04-08,highway_infrastructure,751564.0,756335.0,0.0,0.0,0.0,0.0,0.0,4771.0,0.0015578193812460916,0.006348095438312639
2024-04-08,port_rail_infrastructure,770843.0,772045.0,0.0,0.0,0.0,0.0,0.0,1202.0,0.00039247514069541017,0.0015593317964877414
2024-04-09,bank,769460.0,767782.0,0.0,0.0,0.0,0.0,0.0,-1678.0,-0.000544269344791172,-0.002180750136459335
2024-04-09,utilities_electricity,761488.0,763798.0,0.0,0.0,0.0,0.0,0.0,2310.0,0.0007492623280498255,0.0030335343432857775
2024-04-09,highway_infrastructure,756335.0,752275.0,0.0,0.0,0.0,0.0,0.0,-4060.0,-0.0013168853038451479,-0.0053679916968010204
2024-04-09,port_rail_infrastructure,772045.0,771117.0,0.0,0.0,0.0,0.0,0.0,-928.0,-0.0003010023551646052,-0.0012020024739490573
2024-04-10,bank,767782.0,765184.0,0.0,0.0,0.0,0.0,0.0,-2598.0,-0.0008438691502959108,-0.0033837729980645548
2024-04-10,utilities_electricity,763798.0,768407.0,0.0,0.0,0.0,0.0,0.0,4609.0,0.0014970719452324299,0.006034317974124049
2024-04-10,highway_infrastructure,752275.0,755111.0,0.0,0.0,0.0,0.0,0.0,2836.0,0.0009211751001690542,0.003769897976139045
2024-04-10,port_rail_infrastructure,771117.0,771422.0,0.0,0.0,0.0,0.0,0.0,305.0,9.906854920717967e-05,0.00039553012059129807
2024-04-11,bank,765184.0,765380.0,0.0,0.0,0.0,0.0,0.0,196.0,6.355736358084742e-05,0.00025614754098360657
2024-04-11,utilities_electricity,768407.0,776128.0,0.0,0.0,0.0,0.0,0.0,7721.0,0.002503706143916954,0.010048060467955134
2024-04-11,highway_infrastructure,755111.0,768249.0,0.0,0.0,0.0,0.0,0.0,13138.0,0.004260288993495783,0.017398766538959172
2024-04-11,port_rail_infrastructure,771422.0,777124.0,0.0,0.0,0.0,0.0,0.0,5702.0,0.001849000444581592,0.00739154444648973
2024-04-12,bank,765380.0,760199.0,0.0,0.0,0.0,0.0,0.0,-5181.0,-0.0016656029036910987,-0.00676918654785858
2024-04-12,utilities_electricity,776128.0,764630.0,0.0,0.0,0.0,0.0,0.0,-11498.0,-0.00369641038151713,-0.014814566669415354
2024-04-12,highway_infrastructure,768249.0,770647.0,0.0,0.0,0.0,0.0,0.0,2398.0,0.0007709159936404661,0.0031213838221722384
2024-04-12,port_rail_infrastructure,777124.0,776612.0,0.0,0.0,0.0,0.0,0.0,-512.0,-0.00016459924468053321,-0.0006588395159588431
2024-04-15,bank,760199.0,773128.0,0.0,0.0,0.0,0.0,0.0,12929.0,0.004176313691640852,0.0170073888547604
2024-04-15,utilities_electricity,764630.0,771293.0,0.0,0.0,0.0,0.0,0.0,6663.0,0.002152276133297471,0.00871401854491715
2024-04-15,highway_infrastructure,770647.0,785616.0,0.0,0.0,0.0,0.0,0.0,14969.0,0.004835272615838188,0.019423938586668084
2024-04-15,port_rail_infrastructure,776612.0,789661.0,0.0,0.0,0.0,0.0,0.0,13049.0,0.0042150759812995195,0.016802470216787792
2024-04-16,bank,773128.0,765664.0,0.0,0.0,0.0,0.0,0.0,-7464.0,-0.002374497170992977,-0.009654287517720222
2024-04-16,utilities_electricity,771293.0,757585.0,0.0,0.0,0.0,0.0,0.0,-13708.0,-0.00436087985262215,-0.017772753026411493
2024-04-16,highway_infrastructure,785616.0,771144.0,0.0,0.0,0.0,0.0,0.0,-14472.0,-0.004603928598420466,-0.01842121341724201
2024-04-16,port_rail_infrastructure,789661.0,781656.0,0.0,0.0,0.0,0.0,0.0,-8005.0,-0.0025466036781616797,-0.010137261432437464
2024-04-17,bank,765664.0,778650.0,0.0,0.0,0.0,0.0,0.0,12986.0,0.0041893655757199435,0.016960442178292307
2024-04-17,utilities_electricity,757585.0,765073.0,0.0,0.0,0.0,0.0,0.0,7488.0,0.002415676068919678,0.00988403941471914
2024-04-17,highway_infrastructure,771144.0,789016.0,0.0,0.0,0.0,0.0,0.0,17872.0,0.005765620019195044,0.02317595676034567
2024-04-17,port_rail_infrastructure,781656.0,798624.0,0.0,0.0,0.0,0.0,0.0,16968.0,0.005473983912584014,0.02170775891184869
2024-04-18,bank,778650.0,782882.0,0.0,0.0,0.0,0.0,0.0,4232.0,0.0013413342801902792,0.005435047839208887
2024-04-18,utilities_electricity,765073.0,753377.0,0.0,0.0,0.0,0.0,0.0,-11696.0,-0.0037070523962914707,-0.015287430088370652
2024-04-18,highway_infrastructure,789016.0,776296.0,0.0,0.0,0.0,0.0,0.0,-12720.0,-0.004031609651233542,-0.016121346081701765
2024-04-18,port_rail_infrastructure,798624.0,794472.0,0.0,0.0,0.0,0.0,0.0,-4152.0,-0.0013159782446479297,-0.0051989421805505465
2024-04-19,bank,782882.0,785166.0,0.0,0.0,0.0,0.0,0.0,2284.0,0.0007295419953931328,0.00291742561458815
